nodenumber     x-coordinate     y-coordinate      temperature      mach-number         pressure 
      2145  3.414799990E-01  1.385531212E-02  1.413982546E+03  2.414303120E+00  1.877152781E+05 
      2146  4.289599992E-01  1.386209065E-02  1.311953040E+03  2.686344926E+00  1.112225415E+05 
      2147  4.629799993E-01  1.386378528E-02  1.255351752E+03  2.843152637E+00  8.162994800E+04 
      2148  2.253829204E-01  1.386685224E-02  2.032281723E+03  6.325956216E-01  2.384757187E+06 
      2149  5.601799995E-01  1.386717455E-02  1.130482201E+03  3.209893623E+00  3.916215053E+04 
      2150  6.330799997E-01  1.386886918E-02  1.060604142E+03  3.431293395E+00  2.503623922E+04 
      2151  1.944615382E-01  1.386991204E-02  2.083884515E+03  3.045673748E-01  2.842234033E+06 
      2152  7.351400000E-01  1.387056381E-02  9.842637204E+02  3.690368126E+00  1.488993145E+04 
      2153  2.320481049E-01  1.387273070E-02  2.010663007E+03  7.305006963E-01  2.212677499E+06 
      2154  1.130769214E-01  1.388294775E-02  2.099270019E+03  6.461829173E-02  2.992689228E+06 
      2155  2.106986563E-01  1.389758782E-02  2.065081194E+03  4.506192084E-01  2.667735262E+06 
      2156  5.067199994E-01  1.390954035E-02  1.193874968E+03  3.019670293E+00  5.741101502E+04 
      2157  2.058985423E-01  1.398011784E-02  2.072165127E+03  4.016317059E-01  2.732478488E+06 
      2158  7.400000000E-01  1.398071490E-02  9.826163976E+02  3.696181264E+00  1.465606556E+04 
      2159  2.455428933E-01  1.398387200E-02  1.953130162E+03  9.503769107E-01  1.805592611E+06 
      2160  8.476922862E-02  1.398506020E-02  2.099627220E+03  4.619177512E-02  2.996259344E+06 
      2161  2.438493810E-01  1.398741417E-02  1.961246471E+03  9.218266187E-01  1.858758970E+06 
      2162  3.803599991E-01  1.399088269E-02  1.363488270E+03  2.547479758E+00  1.456500782E+05 
      2163  1.803076918E-01  1.399505413E-02  2.091671729E+03  2.185130267E-01  2.917576794E+06 
      2164  6.379399997E-01  1.400105048E-02  1.056494928E+03  3.444749059E+00  2.436428870E+04 
      2165  2.472362008E-01  1.400177773E-02  1.944721758E+03  9.793183155E-01  1.751486917E+06 
      2166  2.303694614E-01  1.400519453E-02  2.016485655E+03  7.052694541E-01  2.257941710E+06 
      2167  2.421561338E-01  1.400694306E-02  1.969088667E+03  8.936066787E-01  1.911512286E+06 
      2168  3.609199991E-01  1.401121827E-02  1.387117616E+03  2.484838220E+00  1.642970726E+05 
      2169  2.637199990E-01  1.401799680E-02  1.846277143E+03  1.284434765E+00  1.220616135E+06 
      2170  5.650399995E-01  1.402138607E-02  1.125269522E+03  3.225957078E+00  3.791400426E+04 
      2171  2.489289239E-01  1.403597277E-02  1.935646761E+03  1.009879917E+00  1.695618897E+06 
      2172  4.046599991E-01  1.403663776E-02  1.351242927E+03  2.580182779E+00  1.367090306E+05 
      2173  2.187936303E-01  1.404080509E-02  2.049297537E+03  5.450907534E-01  2.528159295E+06 
      2174  2.404635046E-01  1.404237892E-02  1.976688464E+03  8.656063034E-01  1.963772568E+06 
      2175  2.237209696E-01  1.405546276E-02  2.036927076E+03  6.098129627E-01  2.423195869E+06 
      2176  4.678399993E-01  1.406205724E-02  1.248051379E+03  2.863751846E+00  7.836144422E+04 
      2177  2.782999990E-01  1.406544650E-02  1.744492311E+03  1.564425247E+00  8.213700684E+05 
      2178  2.011466724E-01  1.406890277E-02  2.077833329E+03  3.579264434E-01  2.785368509E+06 
      2179  3.171799990E-01  1.407222503E-02  1.493107743E+03  2.209801067E+00  2.759154146E+05 
      2180  1.661538454E-01  1.407848219E-02  2.095522650E+03  1.600872148E-01  2.955442065E+06 
      2181  4.338199992E-01  1.408239282E-02  1.302976907E+03  2.710890394E+00  1.059903090E+05 
      2182  1.307692294E-01  1.408282742E-02  2.098774890E+03  8.370344087E-02  2.987746525E+06 
      2183  5.115799994E-01  1.408578209E-02  1.187580406E+03  3.038160068E+00  5.532299540E+04 
      2184  2.139146148E-01  1.408630288E-02  2.059427909E+03  4.863981770E-01  2.617000928E+06 
      2185  2.506207100E-01  1.408618700E-02  1.925913521E+03  1.041982814E+00  1.635012075E+06 
      2186  2.387718413E-01  1.409364198E-02  1.984022368E+03  8.379125740E-01  2.015374705E+06 
      2187  6.427999997E-01  1.413323179E-02  1.052446806E+03  3.458055634E+00  2.371750683E+04 
      2188  2.588599991E-01  1.414848348E-02  1.875960649E+03  1.197331617E+00  1.363751054E+06 
      2189  2.523111925E-01  1.415248063E-02  1.913816902E+03  1.080908243E+00  1.568099908E+06 
      2190  2.286941262E-01  1.415349479E-02  2.022011937E+03  6.805998503E-01  2.301634221E+06 
      2191  1.732307686E-01  1.415756501E-02  2.093937353E+03  1.863440742E-01  2.939805673E+06 
      2192  1.449230758E-01  1.416191025E-02  2.098031459E+03  1.061065890E-01  2.980336099E+06 
      2193  2.370817412E-01  1.416328327E-02  1.991075420E+03  8.105900307E-01  2.066079001E+06 
      2194  3.463399990E-01  1.416373516E-02  1.407940820E+03  2.430109565E+00  1.821722421E+05 
      2195  2.090860565E-01  1.417304747E-02  2.067631907E+03  4.335797129E-01  2.690906759E+06 
      2196  5.698999995E-01  1.417559759E-02  1.120142484E+03  3.241823748E+00  3.671978840E+04 
      2197  3.317599990E-01  1.418407075E-02  1.436807184E+03  2.354861781E+00  2.102706423E+05 
      2198  2.880199990E-01  1.419932244E-02  1.674086777E+03  1.748138449E+00  6.157219747E+05 
      2199  3.074599990E-01  1.420271170E-02  1.545732463E+03  2.075540368E+00  3.520022496E+05 
      2200  2.539999991E-01  1.423490971E-02  1.902295727E+03  1.117233879E+00  1.507563352E+06 
      2201  2.977399990E-01  1.424507751E-02  1.606882662E+03  1.920039953E+00  4.621266399E+05 
      2202  1.095384598E-01  1.424533831E-02  2.099336404E+03  6.161174920E-02  2.993352567E+06 
      2203  2.353934457E-01  1.424938188E-02  1.997836178E+03  7.836969656E-01  2.115708666E+06 
      2204  3.852199991E-01  1.425524530E-02  1.359350465E+03  2.558513914E+00  1.425536749E+05 
      2205  2.220636344E-01  1.425885692E-02  2.041303186E+03  5.876438695E-01  2.459891687E+06 
      2206  4.726999993E-01  1.426032919E-02  1.240864496E+03  2.884121342E+00  7.525386902E+04 
      2207  5.164399994E-01  1.426202383E-02  1.181396836E+03  3.056405027E+00  5.333552601E+04 
      2208  6.476599997E-01  1.426541309E-02  1.048458332E+03  3.471216178E+00  2.309470812E+04 
      2209  2.043048266E-01  1.427548510E-02  2.074213051E+03  3.863809718E-01  2.751492313E+06 
      2210  2.171519452E-01  1.427661286E-02  2.052907350E+03  5.248638983E-01  2.559515947E+06 
      2211  4.095199991E-01  1.427897015E-02  1.345566943E+03  2.595395596E+00  1.327937787E+05 
      2212  8.123076702E-02  1.428705234E-02  2.099652953E+03  4.457046652E-02  2.996516996E+06 
      2213  3.657799991E-01  1.429761110E-02  1.380651624E+03  2.501918910E+00  1.590310190E+05 
      2214  1.555384606E-01  1.430139150E-02  2.097083391E+03  1.291707855E-01  2.970907556E+06 
      2215  4.386799992E-01  1.430269500E-02  1.294298490E+03  2.734731765E+00  1.011351057E+05 
      2216  2.734399990E-01  1.430608426E-02  1.778702369E+03  1.472789780E+00  9.407915996E+05 
      2217  2.270224712E-01  1.431755435E-02  2.027246014E+03  6.565115808E-01  2.343683546E+06 
      2218  5.747599995E-01  1.432980911E-02  1.115099159E+03  3.257497273E+00  3.557668046E+04 
      2219  2.122905705E-01  1.435085450E-02  2.062368110E+03  4.681066950E-01  2.643282918E+06 
      2220  2.337076961E-01  1.435436445E-02  2.004295504E+03  7.572900033E-01  2.164076174E+06 
      2221  1.838461534E-01  1.437612909E-02  2.090209287E+03  2.369951264E-01  2.903382670E+06 
      2222  1.995698094E-01  1.437610563E-02  2.079356214E+03  3.452918508E-01  2.799987156E+06 
      2223  6.525199997E-01  1.439759440E-02  1.044528134E+03  3.484233572E+00  2.249477625E+04 
      2224  3.220399990E-01  1.442470851E-02  1.471374652E+03  2.265572988E+00  2.487936909E+05 
      2225  5.212999994E-01  1.443826557E-02  1.175321973E+03  3.074409104E+00  5.144292007E+04 
      2226  4.775599993E-01  1.445860115E-02  1.233786679E+03  2.904271597E+00  7.229716392E+04 
      2227  2.074796912E-01  1.445950275E-02  2.070003193E+03  4.171555269E-01  2.712591439E+06 
      2228  3.511999991E-01  1.447215821E-02  1.402175181E+03  2.445221238E+00  1.770959929E+05 
      2229  2.320246168E-01  1.447599963E-02  2.010453023E+03  7.313964977E-01  2.211063436E+06 
      2230  2.204112605E-01  1.447692293E-02  2.045418272E+03  5.660973507E-01  2.494833947E+06 
      2231  5.796199995E-01  1.448402063E-02  1.110137687E+03  3.272981152E+00  3.448203063E+04 
      2232  2.253548660E-01  1.449728581E-02  2.032193351E+03  6.330216009E-01  2.384034580E+06 
      2233  2.685799991E-01  1.450266159E-02  1.812356946E+03  1.380428929E+00  1.072418932E+06 
      2234  1.272307678E-01  1.450561641E-02  2.098904221E+03  7.916243088E-02  2.989037326E+06 
      2235  2.831599990E-01  1.450605085E-02  1.707876856E+03  1.660620116E+00  7.081373435E+05 
      2236  3.366199990E-01  1.451452401E-02  1.426441372E+03  2.381805513E+00  1.996863724E+05 
      2237  3.900799991E-01  1.451960791E-02  1.356177808E+03  2.566988636E+00  1.401948119E+05 
      2238  4.143799992E-01  1.452130254E-02  1.338332615E+03  2.614844958E+00  1.278971306E+05 
      2239  4.435399992E-01  1.452299717E-02  1.285939031E+03  2.757802441E+00  9.664154884E+04 
      2240  2.155159643E-01  1.452605256E-02  2.056286513E+03  5.052646164E-01  2.589172249E+06 
      2241  6.573799998E-01  1.452977570E-02  1.040654923E+03  3.497110480E+00  2.191666292E+04 
      2242  2.455336504E-01  1.456657986E-02  1.952530424E+03  9.524616314E-01  1.801717595E+06 
      2243  2.438382022E-01  1.457027867E-02  1.960697722E+03  9.237768285E-01  1.855124723E+06 
      2244  3.123199990E-01  1.457722540E-02  1.517909046E+03  2.146416144E+00  3.097857642E+05 
      2245  2.027179390E-01  1.458105450E-02  2.076134231E+03  3.715349468E-01  2.769497092E+06 
      2246  3.706399991E-01  1.458400393E-02  1.374089592E+03  2.519298596E+00  1.538069008E+05 
      2247  2.472288852E-01  1.458522248E-02  1.944073757E+03  9.815233347E-01  1.747400812E+06 
      2248  7.769230543E-02  1.458904447E-02  2.099675949E+03  4.306982037E-02  2.996747254E+06 
      2249  2.421430302E-01  1.459063012E-02  1.968592310E+03  8.954118403E-01  1.908145881E+06 
      2250  1.059999982E-01  1.460772887E-02  2.099394904E+03  5.883517734E-02  2.993937226E+06 
      2251  2.303445997E-01  1.461422880E-02  2.016308440E+03  7.060479583E-01  2.256556085E+06 
      2252  5.261599994E-01  1.461450731E-02  1.169353323E+03  3.092176914E+00  4.963977536E+04 
      2253  2.928799990E-01  1.461789657E-02  1.638694884E+03  1.838920674E+00  5.301699002E+05 
      2254  2.489235112E-01  1.462083303E-02  1.934949349E+03  1.012202852E+00  1.691343428E+06 
      2255  2.404485017E-01  1.462755111E-02  1.976244144E+03  8.672616218E-01  1.960688336E+06 
      2256  2.106735048E-01  1.462914049E-02  2.065109219E+03  4.504349471E-01  2.667992348E+06 
      2257  1.873846150E-01  1.463640719E-02  2.088472944E+03  2.572670852E-01  2.886387744E+06 
      2258  5.844799996E-01  1.463823216E-02  1.105256297E+03  3.288278671E+00  3.343335560E+04 
      2259  3.025999990E-01  1.464162142E-02  1.574471747E+03  2.002464754E+00  4.005801965E+05 
      2260  1.413846142E-01  1.464509766E-02  2.098264287E+03  9.963186660E-02  2.982655637E+06 
      2261  2.637199991E-01  1.465517848E-02  1.844720948E+03  1.288908009E+00  1.213517451E+06 
      2262  4.824199993E-01  1.465687311E-02  1.226817703E+03  2.924201161E+00  6.948366197E+04 
      2263  6.622399998E-01  1.466195700E-02  1.036837465E+03  3.509849437E+00  2.135938111E+04 
      2264  2.506171611E-01  1.467313016E-02  1.925158349E+03  1.044445224E+00  1.630506488E+06 
      2265  2.387549795E-01  1.468095849E-02  1.983628222E+03  8.394182642E-01  2.012577192E+06 
      2266  1.626153838E-01  1.468246646E-02  2.096143084E+03  1.485641144E-01  2.961581865E+06 
      2267  1.979999998E-01  1.469246038E-02  2.080880197E+03  3.320552576E-01  2.814037241E+06 
      2268  2.236922380E-01  1.469447282E-02  2.036859174E+03  6.101508776E-01  2.422633700E+06 
      2269  2.187641898E-01  1.470953947E-02  2.049281717E+03  5.451774942E-01  2.528026080E+06 
      2270  1.767692302E-01  1.471983525E-02  2.092925013E+03  2.013431864E-01  2.929869553E+06 
      2271  2.523094530E-01  1.474217665E-02  1.912960492E+03  1.083632772E+00  1.563232844E+06 
      2272  4.483999992E-01  1.474329935E-02  1.277876176E+03  2.780155613E+00  9.247222230E+04 
      2273  2.370630855E-01  1.475350953E-02  1.990728617E+03  8.119498041E-01  2.063564440E+06 
      2274  2.058798321E-01  1.475686444E-02  2.072202126E+03  4.013608217E-01  2.732823707E+06 
      2275  2.588599991E-01  1.476363493E-02  1.874700523E+03  1.201092779E+00  1.357425764E+06 
      2276  4.192399992E-01  1.476363493E-02  1.330009940E+03  2.637303447E+00  1.224313101E+05 
      2277  2.782999991E-01  1.476871883E-02  1.742153495E+03  1.570618903E+00  8.137358457E+05 
      2278  2.286680347E-01  1.476898239E-02  2.021864545E+03  6.812671094E-01  2.300463093E+06 
      2279  1.909230766E-01  1.477588844E-02  2.086341597E+03  2.801509172E-01  2.866369631E+06 
      2280  3.268999990E-01  1.477719199E-02  1.453876212E+03  2.310672667E+00  2.285570845E+05 
      2281  3.560599991E-01  1.478058125E-02  1.395842888E+03  2.461853591E+00  1.716585682E+05 
      2282  3.949399991E-01  1.478397052E-02  1.353733247E+03  2.573525667E+00  1.383976315E+05 
      2283  2.138868116E-01  1.479073279E-02  2.059443570E+03  4.863020654E-01  2.617143866E+06 
      2284  5.310199994E-01  1.479074904E-02  1.163488266E+03  3.109713518E+00  4.792098474E+04 
      2285  5.893399996E-01  1.479244368E-02  1.100453311E+03  3.303392903E+00  3.242832815E+04 
      2286  6.670999998E-01  1.479413831E-02  1.033074555E+03  3.522452930E+00  2.082199626E+04 
      2287  1.944615382E-01  1.479457284E-02  2.083924930E+03  3.041797344E-01  2.842622664E+06 
      2288  1.696923070E-01  1.482194771E-02  2.094816653E+03  1.722696028E-01  2.948471557E+06 
      2289  2.539999991E-01  1.482803095E-02  1.901317564E+03  1.120280727E+00  1.502249287E+06 
      2290  2.353730713E-01  1.484320327E-02  1.997533657E+03  7.849155050E-01  2.113470206E+06 
      2291  1.519999990E-01  1.484497734E-02  2.097457905E+03  1.205854450E-01  2.974629350E+06 
      2292  3.414799991E-01  1.484497727E-02  1.418839850E+03  2.401618299E+00  1.922886958E+05 
      2293  4.872799993E-01  1.485514507E-02  1.219959179E+03  2.943903204E+00  6.680682586E+04 
      2294  3.754999991E-01  1.487039675E-02  1.367819439E+03  2.535949061E+00  1.489436455E+05 
      2295  7.415384383E-02  1.489103661E-02  2.099696557E+03  4.167898054E-02  2.996953841E+06 
      2296  2.011379988E-01  1.489651868E-02  2.077871723E+03  3.576127769E-01  2.785734570E+06 
      2297  2.220344356E-01  1.490711469E-02  2.041253516E+03  5.878991965E-01  2.459475999E+06 
      2298  2.090627191E-01  1.491909168E-02  2.067664057E+03  4.333606211E-01  2.691203458E+06 
      2299  6.719599998E-01  1.492631961E-02  1.029365032E+03  3.534923342E+00  2.030362370E+04 
      2300  1.236923062E-01  1.492840540E-02  2.099016614E+03  7.499355971E-02  2.990159400E+06 
      2301  2.269953099E-01  1.494017989E-02  2.027125607E+03  6.570737111E-01  2.342712398E+06 
      2302  2.880199990E-01  1.494665520E-02  1.671583223E+03  1.754585147E+00  6.093193002E+05 
      2303  5.941999996E-01  1.494665520E-02  1.095727114E+03  3.318326760E+00  3.146476246E+04 
      2304  3.171799990E-01  1.495173910E-02  1.493497164E+03  2.208803212E+00  2.763389804E+05 
      2305  2.336857090E-01  1.495256736E-02  2.004033872E+03  7.583735470E-01  2.162102624E+06 
      2306  2.171227608E-01  1.495657589E-02  2.052903135E+03  5.248875379E-01  2.559482627E+06 
      2307  4.532599992E-01  1.496360152E-02  1.270067271E+03  2.801902058E+00  8.858339062E+04 
      2308  5.358799994E-01  1.496699078E-02  1.157724149E+03  3.127024168E+00  4.628174412E+04 
      2309  1.024615366E-01  1.497011943E-02  2.099446577E+03  5.626876302E-02  2.994453766E+06 
      2310  2.734399991E-01  1.498732637E-02  1.776518099E+03  1.478697113E+00  9.327989945E+05 
      2311  4.240999992E-01  1.500596732E-02  1.321108111E+03  2.661425080E+00  1.167981074E+05 
      2312  2.977399990E-01  1.503647070E-02  1.604674019E+03  1.925661865E+00  4.576816107E+05 
      2313  3.074599990E-01  1.503816533E-02  1.544451485E+03  2.078799910E+00  3.499092814E+05 
      2314  3.997999991E-01  1.504833313E-02  1.351319888E+03  2.579982814E+00  1.366819234E+05 
      2315  4.921399993E-01  1.505341702E-02  1.213213012E+03  2.963369874E+00  6.426051669E+04 
      2316  6.768199998E-01  1.505850092E-02  1.025707817E+03  3.547262835E+00  1.980342996E+04 
      2317  2.122639185E-01  1.506850820E-02  2.062390444E+03  4.679648741E-01  2.643486981E+06 
      2318  2.042890805E-01  1.506863009E-02  2.074251456E+03  3.860892941E-01  2.751852518E+06 
      2319  2.320011285E-01  1.507927747E-02  2.010229074E+03  7.323509127E-01  2.209342976E+06 
      2320  3.609199991E-01  1.508900430E-02  1.388867972E+03  2.480219230E+00  1.657841792E+05 
      2321  5.990599996E-01  1.510086672E-02  1.091076146E+03  3.333083056E+00  3.054060036E+04 
      2322  2.253268110E-01  1.512773001E-02  2.032097240E+03  6.334846405E-01  2.383248656E+06 
      2323  1.378461526E-01  1.512828508E-02  2.098463995E+03  9.372351707E-02  2.984646379E+06 
      2324  3.317599991E-01  1.512967547E-02  1.440715214E+03  2.344727269E+00  2.142245421E+05 
      2325  2.203818200E-01  1.513509444E-02  2.045384740E+03  5.662754517E-01  2.494551040E+06 
      2326  5.407399995E-01  1.514323252E-02  1.152058362E+03  3.144114063E+00  4.471755533E+04 
      2327  2.455244075E-01  1.514929144E-02  1.951897792E+03  9.546571878E-01  1.797637660E+06 
      2328  2.438270234E-01  1.515314763E-02  1.960118593E+03  9.258317750E-01  1.851295768E+06 
      2329  3.803599991E-01  1.515678958E-02  1.362113248E+03  2.551140320E+00  1.446340450E+05 
      2330  1.803076918E-01  1.516130864E-02  2.091714785E+03  2.179430730E-01  2.917997590E+06 
      2331  2.685799991E-01  1.516187348E-02  1.810409154E+03  1.385839003E+00  1.064461040E+06 
      2332  2.472215696E-01  1.516867022E-02  1.943390577E+03  9.838443311E-01  1.743101571E+06 
      2333  2.421299264E-01  1.517432235E-02  1.968068175E+03  8.973151064E-01  1.904596455E+06 
      2334  3.463399991E-01  1.517543053E-02  1.412306683E+03  2.418682163E+00  1.862225595E+05 
      2335  4.581199993E-01  1.518390369E-02  1.262465860E+03  2.823165160E+00  8.493423374E+04 
      2336  6.816799998E-01  1.519068222E-02  1.022101899E+03  3.559473381E+00  1.932063145E+04 
      2337  7.061538223E-02  1.519302874E-02  2.099715099E+03  4.038649858E-02  2.997140106E+06 
      2338  2.489180985E-01  1.520569553E-02  1.934214574E+03  1.014646327E+00  1.686848550E+06 
      2339  2.404334987E-01  1.521272914E-02  1.975774617E+03  8.690082692E-01  1.957433485E+06 
      2340  2.154873077E-01  1.521789229E-02  2.056292343E+03  5.052298312E-01  2.589227233E+06 
      2341  2.074584961E-01  1.522061578E-02  2.070038719E+03  4.169045275E-01  2.712921297E+06 
      2342  1.995652652E-01  1.522177661E-02  2.079393535E+03  3.449764537E-01  2.800343205E+06 
      2343  2.303197376E-01  1.522327247E-02  2.016118982E+03  7.068794867E-01  2.255075366E+06 
      2344  2.831599991E-01  1.523135339E-02  1.705337356E+03  1.667232696E+00  7.008237027E+05 
      2345  4.289599992E-01  1.524829971E-02  1.312031819E+03  2.686129345E+00  1.112814169E+05 
      2346  4.969999993E-01  1.525168898E-02  1.206580601E+03  2.982594585E+00  6.183867190E+04 
      2347  6.039199996E-01  1.525507824E-02  1.086498875E+03  3.347664565E+00  2.965389914E+04 
      2348  2.506136121E-01  1.526007482E-02  1.924363268E+03  1.047033640E+00  1.625773550E+06 
      2349  2.387381175E-01  1.526828152E-02  1.983211339E+03  8.410085747E-01  2.009621747E+06 
      2350  1.590769222E-01  1.528645073E-02  2.096665225E+03  1.381291546E-01  2.966757350E+06 
      2351  2.637199991E-01  1.529236015E-02  1.843068095E+03  1.293650403E+00  1.206018962E+06 
      2352  4.046599991E-01  1.531269573E-02  1.348063223E+03  2.588704820E+00  1.344372342E+05 
      2353  5.455999995E-01  1.531947426E-02  1.146488398E+03  3.160988191E+00  4.322422020E+04 
      2354  6.865399998E-01  1.532286353E-02  1.018546327E+03  3.571556801E+00  1.885448655E+04 
      2355  3.220399991E-01  1.532625279E-02  1.473045187E+03  2.261277014E+00  2.506841377E+05 
      2356  2.523077135E-01  1.533187343E-02  1.912058530E+03  1.086497488E+00  1.558121577E+06 
      2357  9.892307504E-02  1.533250999E-02  2.099492322E+03  5.389481091E-02  2.994911157E+06 
      2358  2.236635059E-01  1.533349379E-02  2.036784738E+03  6.105211690E-01  2.422017303E+06 
      2359  2.370444295E-01  1.534374296E-02  1.990361410E+03  8.133876547E-01  2.060904640E+06 
      2360  1.201538446E-01  1.535119439E-02  2.099114579E+03  7.116116038E-02  2.991137692E+06 
      2361  2.106483529E-01  1.536070322E-02  2.065137072E+03  4.502517357E-01  2.668247991E+06 
      2362  2.187347489E-01  1.537828518E-02  2.049262396E+03  5.452834969E-01  2.527862705E+06 
      2363  2.588599991E-01  1.537878639E-02  1.873366133E+03  1.205068221E+00  1.350757532E+06 
      2364  2.286419427E-01  1.538447985E-02  2.021706509E+03  6.819819735E-01  2.299207837E+06 
      2365  2.928799991E-01  1.538725955E-02  1.636221986E+03  1.845239626E+00  5.245923717E+05 
      2366  1.484615374E-01  1.538856318E-02  2.097775892E+03  1.127863978E-01  2.977792576E+06 
      2367  2.027055362E-01  1.539116288E-02  2.076173863E+03  3.712224812E-01  2.769872222E+06 
      2368  3.657799991E-01  1.539742734E-02  1.381567794E+03  2.499494070E+00  1.597861833E+05 
      2369  4.629799993E-01  1.540420587E-02  1.255031819E+03  2.844052637E+00  8.149127727E+04 
      2370  6.087799996E-01  1.540928976E-02  1.081993772E+03  3.362074119E+00  2.880281995E+04 
      2371  2.539999991E-01  1.542115219E-02  1.900286277E+03  1.123487421E+00  1.496666175E+06 
      2372  3.123199991E-01  1.543470925E-02  1.517494695E+03  2.147473287E+00  3.091227569E+05 
      2373  2.353526966E-01  1.543703244E-02  1.997212936E+03  7.862057333E-01  2.111099139E+06 
      2374  3.852199991E-01  1.544318241E-02  1.357168232E+03  2.564335884E+00  1.409818541E+05 
      2375  1.732307686E-01  1.544461638E-02  2.093975181E+03  1.857584064E-01  2.940178125E+06 
      2376  5.018599994E-01  1.544996094E-02  1.200062555E+03  3.001572903E+00  5.953522627E+04 
      2377  3.025999991E-01  1.545504483E-02  1.572650888E+03  2.007093842E+00  3.973125461E+05 
      2378  6.913999999E-01  1.545504483E-02  1.015040068E+03  3.583515223E+00  1.840428819E+04 
      2379  2.782999991E-01  1.547199115E-02  1.739674505E+03  1.577175544E+00  8.057082724E+05 
      2380  1.838461534E-01  1.548198517E-02  2.090255305E+03  2.364323595E-01  2.903831410E+06 
      2381  3.366199991E-01  1.548215895E-02  1.431095701E+03  2.369699079E+00  2.042695803E+05 
      2382  1.661538454E-01  1.548633041E-02  2.095553654E+03  1.595293910E-01  2.955749000E+06 
      2383  4.338199992E-01  1.549063211E-02  1.303045511E+03  2.710701589E+00  1.060409858E+05 
      2384  6.707692063E-02  1.549502088E-02  2.099731603E+03  3.920037703E-02  2.997305451E+06 
      2385  2.138590080E-01  1.549517364E-02  2.059457954E+03  4.862137600E-01  2.617275498E+06 
      2386  5.504599995E-01  1.549571600E-02  1.141011870E+03  3.177651244E+00  4.179782529E+04 
      2387  3.511999991E-01  1.550588379E-02  1.405596653E+03  2.436245771E+00  1.802073917E+05 
      2388  2.058611217E-01  1.553361877E-02  2.072240240E+03  4.010815853E-01  2.733179363E+06 
      2389  2.336637217E-01  1.555077862E-02  2.003756099E+03  7.595225964E-01  2.160008849E+06 
      2390  2.220052363E-01  1.555538358E-02  2.041198420E+03  5.881823477E-01  2.459014667E+06 
      2391  1.979999998E-01  1.555672276E-02  2.080916396E+03  3.317365517E-01  2.814382118E+06 
      2392  2.269681481E-01  1.556281569E-02  2.026996037E+03  6.576782040E-01  2.341667547E+06 
      2393  6.136399996E-01  1.556350129E-02  1.077559275E+03  3.376314705E+00  2.798561649E+04 
      2394  4.095199992E-01  1.557705834E-02  1.343342653E+03  2.601371224E+00  1.312359835E+05 
      2395  6.962599999E-01  1.558722614E-02  1.011582272E+03  3.595350189E+00  1.796935541E+04 
      2396  1.343076910E-01  1.561147250E-02  2.098635857E+03  8.832390630E-02  2.986360394E+06 
      2397  4.678399993E-01  1.562450804E-02  1.247735981E+03  2.864643059E+00  7.822948718E+04 
      2398  2.170935759E-01  1.563655021E-02  2.052896250E+03  5.249263931E-01  2.559426071E+06 
      2399  5.067199994E-01  1.564823289E-02  1.193658652E+03  3.020302710E+00  5.734413599E+04 
      2400  2.090393814E-01  1.566514532E-02  2.067696535E+03  4.331391926E-01  2.691503257E+06 
      2401  2.734399991E-01  1.566856848E-02  1.774198896E+03  1.484959721E+00  9.243750629E+05 
      2402  5.553199995E-01  1.567195774E-02  1.135626519E+03  3.194107621E+00  4.043472101E+04 
      2403  1.873846150E-01  1.568186485E-02  2.088520590E+03  2.567293213E-01  2.886848175E+06 
      2404  2.319776397E-01  1.568256419E-02  2.009990905E+03  7.333648414E-01  2.207514367E+06 
      2405  2.880199991E-01  1.569398796E-02  1.668954771E+03  1.761348999E+00  6.026574015E+05 
      2406  9.538461344E-02  1.569490056E-02  2.099532905E+03  5.169751937E-02  2.995317030E+06 
      2407  3.268999991E-01  1.570076649E-02  1.456921421E+03  2.302810943E+00  2.318343270E+05 
      2408  3.706399991E-01  1.570585038E-02  1.374322849E+03  2.518678150E+00  1.539983914E+05 
      2409  6.184999997E-01  1.571771281E-02  1.073193779E+03  3.390389523E+00  2.720062655E+04 
      2410  1.944615382E-01  1.571923364E-02  2.083968349E+03  3.037628118E-01  2.843039861E+06 
      2411  7.011199999E-01  1.571940744E-02  1.008171528E+03  3.607065222E+00  1.754905428E+04 
      2412  2.011293252E-01  1.572413830E-02  2.077912149E+03  3.572822746E-01  2.786119807E+06 
      2413  3.900799991E-01  1.572957523E-02  1.353142757E+03  2.575099653E+00  1.380485711E+05 
      2414  2.455151645E-01  1.573200674E-02  1.951231342E+03  9.569662341E-01  1.793348096E+06 
      2415  4.386799992E-01  1.573296450E-02  1.294294331E+03  2.734742388E+00  1.011434967E+05 
      2416  2.438158445E-01  1.573602102E-02  1.959508263E+03  9.279938520E-01  1.847267758E+06 
      2417  2.472142539E-01  1.575212094E-02  1.942671202E+03  9.862841915E-01  1.738584178E+06 
      2418  2.421168225E-01  1.575801972E-02  1.967515543E+03  8.993186255E-01  1.900860024E+06 
      2419  2.252987556E-01  1.575818482E-02  2.031993312E+03  6.339850496E-01  2.382398832E+06 
      2420  1.909230766E-01  1.576094767E-02  2.086388538E+03  2.796625524E-01  2.866824145E+06 
      2421  1.166153830E-01  1.577398338E-02  2.099200216E+03  6.763357534E-02  2.991993070E+06 
      2422  2.122372661E-01  1.578617246E-02  2.062412115E+03  4.678272296E-01  2.643685161E+06 
      2423  2.489126858E-01  1.579056027E-02  1.933441337E+03  1.017213413E+00  1.682129053E+06 
