nodenumber     x-coordinate     y-coordinate      temperature      mach-number         pressure 
       651  2.274841451E-01  3.734490782E-03  2.124539987E+03  6.531283706E-01  2.349498397E+06 
       652  2.880199987E-01  3.736663800E-03  1.776145218E+03  1.693040925E+00  6.725759820E+05 
       653  5.358799994E-01  3.741747696E-03  1.213892575E+03  3.124006918E+00  4.645928427E+04 
       654  3.997999990E-01  3.762083281E-03  1.436076897E+03  2.528013493E+00  1.511678020E+05 
       655  2.258317276E-01  3.781359198E-03  2.129480288E+03  6.306505373E-01  2.388029362E+06 
       656  1.378461526E-01  3.782071270E-03  2.198343549E+03  9.509892869E-02  2.984188620E+06 
       657  3.317599988E-01  3.782418867E-03  1.487400775E+03  2.399139834E+00  1.939513322E+05 
       658  5.407399994E-01  3.785808131E-03  1.207925374E+03  3.141174520E+00  4.488221348E+04 
       659  2.077763974E-01  3.804829329E-03  2.168108581E+03  4.202878213E-01  2.708460742E+06 
       660  2.637199986E-01  3.823090037E-03  1.949136380E+03  1.243051390E+00  1.287463362E+06 
       661  4.046599990E-01  3.828173934E-03  1.424437002E+03  2.557587732E+00  1.427422952E+05 
       662  5.455999994E-01  3.829868566E-03  1.202060685E+03  3.158121000E+00  4.337717179E+04 
       663  2.241806082E-01  3.832784716E-03  2.134157618E+03  6.087060698E-01  2.425007651E+06 
       664  2.928799987E-01  3.846814887E-03  1.739657973E+03  1.782872646E+00  5.816871919E+05 
       665  1.732307686E-01  3.861154094E-03  2.193456544E+03  1.891602792E-01  2.937994969E+06 
       666  3.366199988E-01  3.870539736E-03  1.464529399E+03  2.456292107E+00  1.739300712E+05 
       667  5.504599994E-01  3.873929001E-03  1.196297113E+03  3.174847762E+00  4.194043860E+04 
       668  2.061417577E-01  3.883115010E-03  2.170418107E+03  4.045670918E-01  2.728722058E+06 
       669  2.225307473E-01  3.888245377E-03  2.138578590E+03  5.873043741E-01  2.460409923E+06 
       670  4.095199990E-01  3.894264586E-03  1.413048712E+03  2.586659097E+00  1.348931971E+05 
       671  1.343076910E-01  3.902868124E-03  2.198527793E+03  8.965400084E-02  2.985942368E+06 
       672  5.553199994E-01  3.917989435E-03  1.190633004E+03  3.191356994E+00  4.056843924E+04 
       673  1.909230766E-01  3.940236918E-03  2.185367935E+03  2.833433289E-01  2.863373624E+06 
       674  2.208822391E-01  3.947711012E-03  2.142750106E+03  5.664550166E-01  2.494220746E+06 
       675  2.685799987E-01  3.955271342E-03  1.917254898E+03  1.330673747E+00  1.147342356E+06 
       676  2.977399987E-01  3.956965974E-03  1.703599500E+03  1.870919923E+00  5.023712227E+05 
       677  3.414799988E-01  3.958660606E-03  1.444775579E+03  2.506016303E+00  1.581618398E+05 
       678  4.143799990E-01  3.960355238E-03  1.402314365E+03  2.614190451E+00  1.278441168E+05 
       679  5.601799994E-01  3.962049870E-03  1.185066426E+03  3.207651751E+00  3.925773604E+04 
       680  2.045095146E-01  3.965198807E-03  2.172578760E+03  3.893156771E-01  2.747851078E+06 
       681  5.650399995E-01  4.006110305E-03  1.179595169E+03  3.223735954E+00  3.800502663E+04 
       682  2.192351768E-01  4.011148891E-03  2.146679862E+03  5.461649091E-01  2.526436173E+06 
       683  1.307692294E-01  4.023664978E-03  2.198687038E+03  8.466685967E-02  2.987458805E+06 
       684  4.192399990E-01  4.026445890E-03  1.392311555E+03  2.639963505E+00  1.215715360E+05 
       685  1.696923070E-01  4.042349375E-03  2.194386129E+03  1.751768306E-01  2.946734771E+06 
       686  3.463399988E-01  4.046781476E-03  1.429296993E+03  2.545235167E+00  1.466350185E+05 
       687  2.028791684E-01  4.050122569E-03  2.174605514E+03  3.744755349E-01  2.765943317E+06 
       688  5.698999995E-01  4.050170740E-03  1.174216796E+03  3.239614281E+00  3.680714876E+04 
       689  3.025999987E-01  4.067117061E-03  1.668325195E+03  1.956653170E+00  4.339004032E+05 
       690  2.175896527E-01  4.078523757E-03  2.150376018E+03  5.264394532E-01  2.557062165E+06 
       691  2.457000131E-01  4.078407891E-03  2.052232446E+03  9.299799015E-01  1.843542947E+06 
       692  2.440394069E-01  4.079397922E-03  2.060156561E+03  9.029567088E-01  1.893930787E+06 
       693  2.473605598E-01  4.083674097E-03  2.043980590E+03  9.575243613E-01  1.791947532E+06 
       694  2.423788784E-01  4.085051691E-03  2.067782585E+03  8.763661303E-01  1.943645252E+06 
       695  2.734399987E-01  4.087452646E-03  1.883389711E+03  1.420793126E+00  1.013064133E+06 
       696  4.240999990E-01  4.092536543E-03  1.382938260E+03  2.664221811E+00  1.159435382E+05 
       697  2.490209364E-01  4.093691849E-03  2.035053579E+03  9.866860072E-01  1.738413795E+06 
       698  5.747599995E-01  4.094231175E-03  1.168928704E+03  3.255291984E+00  3.566108939E+04 
       699  2.407185302E-01  4.095346095E-03  2.075160891E+03  8.500428472E-01  1.992736536E+06 
       700  2.506810399E-01  4.108382178E-03  2.025530983E+03  1.017157947E+00  1.680583853E+06 
       701  2.390584640E-01  4.110258016E-03  2.082283653E+03  8.240192639E-01  2.041143556E+06 
       702  2.523407635E-01  4.127762420E-03  2.013946252E+03  1.053344314E+00  1.617653306E+06 
       703  2.373988538E-01  4.130531818E-03  2.089145978E+03  7.983215335E-01  2.088717287E+06 
       704  3.511999988E-01  4.134902345E-03  1.420050596E+03  2.568785465E+00  1.398791188E+05 
       705  2.012507523E-01  4.137801268E-03  2.176441614E+03  3.605382973E-01  2.782294851E+06 
       706  5.796199995E-01  4.138291610E-03  1.163728210E+03  3.270774662E+00  3.456399435E+04 
       707  1.272307678E-01  4.144461832E-03  2.198825099E+03  8.009272014E-02  2.988773985E+06 
       708  2.159457581E-01  4.149797865E-03  2.153847027E+03  5.072830597E-01  2.586112599E+06 
       709  2.539999986E-01  4.151848666E-03  2.003147365E+03  1.086418693E+00  1.561787295E+06 
       710  2.357397701E-01  4.155607337E-03  2.095738962E+03  7.729947186E-01  2.135318862E+06 
       711  4.289599991E-01  4.158627195E-03  1.374028270E+03  2.687380652E+00  1.108081152E+05 
       712  3.074599987E-01  4.177268148E-03  1.634130589E+03  2.039632900E+00  3.752950854E+05 
       713  1.873846150E-01  4.181830626E-03  2.187620442E+03  2.605165517E-01  2.883586688E+06 
       714  5.844799995E-01  4.182352044E-03  1.158612623E+03  3.286068042E+00  3.351317527E+04 
       715  2.340814288E-01  4.186192795E-03  2.102057481E+03  7.480748368E-01  2.180812688E+06 
       716  2.782999987E-01  4.219633951E-03  1.848134074E+03  1.512108974E+00  8.878189406E+05 
       717  2.324238664E-01  4.221637413E-03  2.108099028E+03  7.235922034E-01  2.225087638E+06 
       718  3.560599989E-01  4.223023215E-03  1.418157313E+03  2.573640233E+00  1.382735561E+05 
       719  1.661538454E-01  4.223544656E-03  2.195168513E+03  1.624879625E-01  2.954105493E+06 
       720  4.338199991E-01  4.224717847E-03  1.365425354E+03  2.709836540E+00  1.060388263E+05 
       721  2.143038139E-01  4.225431847E-03  2.157101146E+03  4.887015800E-01  2.613603828E+06 
       722  5.893399995E-01  4.226412479E-03  1.153579308E+03  3.301177781E+00  3.250611226E+04 
       723  1.996243385E-01  4.228207312E-03  2.178071117E+03  3.477194092E-01  2.797234040E+06 
       724  2.307671970E-01  4.261924337E-03  2.113863048E+03  6.995734254E-01  2.268045375E+06 
       725  1.236923062E-01  4.265258686E-03  2.198945154E+03  7.589175876E-02  2.989917985E+06 
       726  5.941999996E-01  4.270472914E-03  1.148625744E+03  3.316109308E+00  3.154045277E+04 
       727  3.123199988E-01  4.287419235E-03  1.601261835E+03  2.119477809E+00  3.254722411E+05 
       728  4.386799991E-01  4.290808499E-03  1.357016849E+03  2.731878269E+00  1.015491663E+05 
       729  2.126636578E-01  4.304812518E-03  2.160148016E+03  4.706929194E-01  2.639571489E+06 
       730  2.588599986E-01  4.306060188E-03  1.977768469E+03  1.161439990E+00  1.424856323E+06 
       731  2.291115343E-01  4.307033540E-03  2.119350906E+03  6.760408787E-01  2.309604244E+06 
       732  3.609199989E-01  4.311144085E-03  1.423018386E+03  2.561272110E+00  1.414240707E+05 
       733  5.990599996E-01  4.314533349E-03  1.143749566E+03  3.330867674E+00  3.061400776E+04 
       734  1.979999998E-01  4.321311877E-03  2.179703016E+03  3.342889448E-01  2.811607683E+06 
       735  2.831599987E-01  4.351815255E-03  1.811987948E+03  1.603711313E+00  7.733881943E+05 
       736  2.274569914E-01  4.356941827E-03  2.124565490E+03  6.530137440E-01  2.349697320E+06 
       737  4.435399991E-01  4.356899152E-03  1.348737763E+03  2.753673631E+00  9.728843272E+04 
       738  6.039199996E-01  4.358593784E-03  1.138948592E+03  3.345457465E+00  2.972474488E+04 
       739  1.201538446E-01  4.386055540E-03  2.199049857E+03  7.202857322E-02  2.990915949E+06 
       740  2.110255950E-01  4.388319358E-03  2.162997550E+03  4.532522385E-01  2.664060821E+06 
       741  3.171799988E-01  4.397570322E-03  1.569935951E+03  2.195815141E+00  2.833593070E+05 
       742  3.657799989E-01  4.399264954E-03  1.432375267E+03  2.537493868E+00  1.480847463E+05 
       743  6.087799996E-01  4.402654218E-03  1.134220839E+03  3.359882755E+00  2.887077892E+04 
       744  1.626153838E-01  4.404739937E-03  2.195827711E+03  1.509788162E-01  2.960329663E+06 
       745  2.258036807E-01  4.411622884E-03  2.129510960E+03  6.305085044E-01  2.388271879E+06 
       746  4.483999991E-01  4.422989804E-03  1.340560196E+03  2.775294863E+00  9.323060939E+04 
       747  1.838461534E-01  4.423424334E-03  2.189474429E+03  2.401098280E-01  2.900875216E+06 
       748  6.136399996E-01  4.446714653E-03  1.129564517E+03  3.374147095E+00  2.805036127E+04 
       749  2.637199987E-01  4.460271710E-03  1.948731250E+03  1.244183136E+00  1.285605746E+06 
       750  2.241518845E-01  4.471620322E-03  2.134192246E+03  6.085407118E-01  2.425285081E+06 
       751  2.093894160E-01  4.475331313E-03  2.165659797E+03  4.363726078E-01  2.687117797E+06 
       752  2.880199987E-01  4.483996560E-03  1.775426790E+03  1.694817987E+00  6.706842340E+05 
       753  3.706399989E-01  4.487385824E-03  1.443282336E+03  2.509863626E+00  1.561474902E+05 
       754  4.532599991E-01  4.489080456E-03  1.332479445E+03  2.796753591E+00  8.936356542E+04 
       755  6.184999996E-01  4.490775088E-03  1.124978031E+03  3.388253507E+00  2.726186957E+04 
       756  1.166153830E-01  4.506852394E-03  2.199141428E+03  6.847168590E-02  2.991788946E+06 
       757  3.220399988E-01  4.507721409E-03  1.540368150E+03  2.268216860E+00  2.479701421E+05 
       758  6.233599996E-01  4.534835523E-03  1.120459978E+03  3.402204474E+00  2.650379803E+04 
       759  2.225015565E-01  4.536325190E-03  2.138616142E+03  5.871193223E-01  2.460714586E+06 
       760  4.581199991E-01  4.555171108E-03  1.324502401E+03  2.818030542E+00  8.568134820E+04 
       761  2.077552057E-01  4.565821162E-03  2.168140002E+03  4.200774279E-01  2.708739772E+06 
       762  3.754999989E-01  4.575506694E-03  1.452757889E+03  2.485940890E+00  1.635113462E+05 
       763  6.282199997E-01  4.578895958E-03  1.116009140E+03  3.416001959E+00  2.577474663E+04 
       764  1.590769222E-01  4.585935218E-03  2.196384330E+03  1.405341953E-01  2.965593979E+06 
       765  2.208528067E-01  4.605702267E-03  2.142789626E+03  5.662539076E-01  2.494545273E+06 
       766  2.685799987E-01  4.614483232E-03  1.916756201E+03  1.332019299E+00  1.145276446E+06 
       767  2.928799987E-01  4.616177864E-03  1.738904356E+03  1.784718101E+00  5.799317378E+05 
       768  3.268999988E-01  4.617872496E-03  1.512813406E+03  2.336099743E+00  2.184545653E+05 
       769  4.629799992E-01  4.621261760E-03  1.316639653E+03  2.839096065E+00  8.217963272E+04 
       770  6.330799997E-01  4.622956393E-03  1.111624453E+03  3.429647497E+00  2.507340837E+04 
       771  1.944615382E-01  4.623304012E-03  2.182854937E+03  3.069601776E-01  2.839809390E+06 
       772  1.130769214E-01  4.627649248E-03  2.199221733E+03  6.519309460E-02  2.992554682E+06 
       773  2.061230499E-01  4.659761185E-03  2.170446370E+03  4.043709388E-01  2.728974703E+06 
       774  2.456907712E-01  4.661052476E-03  2.052090809E+03  9.304569380E-01  1.842656805E+06 
       775  2.440282296E-01  4.662186837E-03  2.060034096E+03  9.033781492E-01  1.893147418E+06 
       776  3.803599989E-01  4.663627563E-03  1.458121755E+03  2.472426842E+00  1.680144871E+05 
       777  1.803076918E-01  4.665018042E-03  2.191046816E+03  2.213781765E-01  2.915442853E+06 
       778  2.473532449E-01  4.667068060E-03  2.043820165E+03  9.580534855E-01  1.790965387E+06 
       779  6.379399997E-01  4.667016827E-03  1.107304951E+03  3.443142344E+00  2.439855549E+04 
       780  2.423657767E-01  4.668651121E-03  2.067679422E+03  8.767290914E-01  1.942971793E+06 
       781  2.490155240E-01  4.678513948E-03  2.034873328E+03  9.872680467E-01  1.737339703E+06 
       782  2.192057438E-01  4.679713345E-03  2.146720487E+03  5.459513037E-01  2.526773573E+06 
       783  2.407035299E-01  4.680418914E-03  2.075076552E+03  8.503464665E-01  1.992174540E+06 
       784  4.678399992E-01  4.687352413E-03  1.308900921E+03  2.859922230E+00  7.885349488E+04 
       785  2.506774912E-01  4.695299903E-03  2.025328099E+03  1.017799469E+00  1.679404661E+06 
       786  2.390416053E-01  4.697463785E-03  2.082217151E+03  8.242643889E-01  2.040692462E+06 
       787  6.427999997E-01  4.711077262E-03  1.103049712E+03  3.456487663E+00  2.374902651E+04 
       788  2.523390241E-01  4.717445752E-03  2.013710985E+03  1.054070709E+00  1.616341240E+06 
       789  2.373802019E-01  4.720636415E-03  2.089096085E+03  7.985099435E-01  2.088373314E+06 
       790  3.317599988E-01  4.728023583E-03  1.487605206E+03  2.398629664E+00  1.941301246E+05 
       791  2.539999987E-01  4.744969904E-03  2.002874859E+03  1.087243197E+00  1.560327440E+06 
       792  1.095384598E-01  4.748446102E-03  2.199292340E+03  6.216787078E-02  2.993228071E+06 
       793  2.977399987E-01  4.748359169E-03  1.702833541E+03  1.872783907E+00  5.007953996E+05 
       794  2.357194002E-01  4.749296609E-03  2.095704150E+03  7.731294361E-01  2.135075417E+06 
       795  3.852199989E-01  4.751748433E-03  1.458232386E+03  2.472132204E+00  1.682520911E+05 
       796  4.726999992E-01  4.753443065E-03  1.301292943E+03  2.880488583E+00  7.569665660E+04 
       797  6.476599997E-01  4.755137697E-03  1.098857799E+03  3.469684673E+00  2.312371482E+04 
       798  2.044937702E-01  4.758258295E-03  2.172603556E+03  3.891372055E-01  2.748074108E+06 
       799  2.175604756E-01  4.758317261E-03  2.150416974E+03  5.262168156E-01  2.557405999E+06 
       800  1.555384606E-01  4.767130499E-03  2.196855390E+03  1.310505014E-01  2.970055770E+06 
       801  2.734399987E-01  4.768694754E-03  1.882790721E+03  1.422362288E+00  1.010834958E+06 
       802  2.340594470E-01  4.784253734E-03  2.102036076E+03  7.481596604E-01  2.180662190E+06 
       803  6.525199997E-01  4.799198132E-03  1.094728232E+03  3.482734774E+00  2.252155917E+04 
       804  4.775599992E-01  4.819533717E-03  1.293818981E+03  2.900783691E+00  7.270154035E+04 
       805  2.324003839E-01  4.824764041E-03  2.108089527E+03  7.236305314E-01  2.225022226E+06 
       806  3.366199988E-01  4.838174670E-03  1.465217561E+03  2.454564740E+00  1.744933558E+05 
       807  3.900799990E-01  4.839869303E-03  1.453633881E+03  2.483691214E+00  1.646404803E+05 
       808  2.159171084E-01  4.841469950E-03  2.153887636E+03  5.070547279E-01  2.586457047E+06 
       809  6.573799997E-01  4.843258567E-03  1.090659958E+03  3.495639642E+00  2.194153661E+04 
       810  2.028667666E-01  4.860162806E-03  2.174627152E+03  3.743138838E-01  2.766140613E+06 
       811  1.059999982E-01  4.869242957E-03  2.199354573E+03  5.937380546E-02  2.993821710E+06 
       812  2.307423414E-01  4.870808250E-03  2.113863927E+03  6.995690232E-01  2.268056735E+06 
       813  3.025999987E-01  4.880540473E-03  1.667570347E+03  1.958484700E+00  4.325290491E+05 
       814  4.824199992E-01  4.885624369E-03  1.286479196E+03  2.920804314E+00  6.985967562E+04 
       815  6.622399998E-01  4.887319002E-03  1.086651829E+03  3.508401301E+00  2.138265879E+04 
       816  1.767692302E-01  4.906611751E-03  2.192361976E+03  2.044146822E-01  2.927745482E+06 
       817  2.588599987E-01  4.921211644E-03  1.977402324E+03  1.162502106E+00  1.423032238E+06 
       818  2.290854494E-01  4.922363457E-03  2.119360724E+03  6.759975001E-01  2.309683803E+06 
       819  2.782999987E-01  4.922906276E-03  1.847436123E+03  1.513893803E+00  8.854958948E+05 
       820  1.909230766E-01  4.925296148E-03  2.185381653E+03  2.832084447E-01  2.863501774E+06 
       821  3.949399990E-01  4.927990172E-03  1.445592989E+03  2.503963488E+00  1.583725763E+05 
       822  2.142760168E-01  4.929708736E-03  2.157140756E+03  4.884711072E-01  2.613943044E+06 
       823  6.670999998E-01  4.931379436E-03  1.082702583E+03  3.521022172E+00  2.084397141E+04 
       824  1.519999990E-01  4.948325781E-03  2.197255101E+03  1.224315850E-01  2.973846371E+06 
       825  3.414799988E-01  4.948325757E-03  1.446201165E+03  2.502414774E+00  1.592481613E+05 
       826  4.872799992E-01  4.951715022E-03  1.279271442E+03  2.940553438E+00  6.716218716E+04 
       827  2.012420792E-01  4.965372653E-03  2.176460275E+03  3.603937606E-01  2.782467308E+06 
       828  6.719599998E-01  4.975439871E-03  1.078810854E+03  3.533505048E+00  2.032455508E+04 
       829  2.274298372E-01  4.979403134E-03  2.124582865E+03  6.529352265E-01  2.349836407E+06 
       830  1.024615366E-01  4.990039811E-03  2.199409555E+03  5.679108782E-02  2.994346272E+06 
       831  3.074599988E-01  5.012721778E-03  1.633412491E+03  2.041374989E+00  3.741414288E+05 
       832  3.997999990E-01  5.016111042E-03  1.435457192E+03  2.529609288E+00  1.507338567E+05 
       833  4.921399993E-01  5.017805674E-03  1.272192156E+03  2.960037955E+00  6.460023544E+04 
       834  6.768199998E-01  5.019500306E-03  1.074975222E+03  3.545852962E+00  1.982352686E+04 
       835  2.126370113E-01  5.022318253E-03  2.160186129E+03  4.704633298E-01  2.639900855E+06 
       836  2.257756333E-01  5.041897186E-03  2.129534577E+03  6.303987633E-01  2.388461789E+06 
       837  3.463399989E-01  5.058476845E-03  1.431856233E+03  2.538735056E+00  1.484396673E+05 
       838  6.816799998E-01  5.063560741E-03  1.071194253E+03  3.558069067E+00  1.934004282E+04 
       839  1.996197945E-01  5.073854679E-03  2.178085575E+03  3.476036241E-01  2.797366623E+06 
       840  2.831599987E-01  5.077117798E-03  1.811203191E+03  1.605680352E+00  7.710628733E+05 
       841  4.969999993E-01  5.083896326E-03  1.265237191E+03  2.979266455E+00  6.216535396E+04 
       842  2.637199987E-01  5.097453383E-03  1.948262281E+03  1.245492223E+00  1.283461411E+06 
       843  4.046599990E-01  5.104231911E-03  1.424418648E+03  2.557657570E+00  1.427695478E+05 
       844  6.865399998E-01  5.107621176E-03  1.067466568E+03  3.570156397E+00  1.887330098E+04 
       845  2.241231602E-01  5.110466830E-03  2.134220807E+03  6.084039884E-01  2.425516669E+06 
       846  9.892307497E-02  5.110836665E-03  2.199458238E+03  5.440201017E-02  2.994810828E+06 
       847  2.110004480E-01  5.119741147E-03  2.163033682E+03  4.530268085E-01  2.664375735E+06 
       848  1.484615374E-01  5.129521062E-03  2.197595228E+03  1.145904386E-01  2.977075277E+06 
       849  3.123199988E-01  5.144903082E-03  1.600612285E+03  2.121056969E+00  3.245465558E+05 
       850  1.732307686E-01  5.148205459E-03  2.193468506E+03  1.889861070E-01  2.938108532E+06 
       851  5.018599993E-01  5.149986978E-03  1.258402460E+03  2.998247475E+00  5.984966067E+04 
       852  6.913999999E-01  5.151681611E-03  1.063790743E+03  3.582118187E+00  1.842254532E+04 
       853  3.511999989E-01  5.168627932E-03  1.423896594E+03  2.558986141E+00  1.424935467E+05 
       854  2.224723652E-01  5.184416123E-03  2.138648529E+03  5.869594182E-01  2.460979703E+06 
       855  1.979999998E-01  5.185574253E-03  2.179713104E+03  3.342047690E-01  2.811700450E+06 
       856  4.095199990E-01  5.192352781E-03  1.413313513E+03  2.586003981E+00  1.351189879E+05 
       857  6.962599999E-01  5.195742045E-03  1.060165552E+03  3.593957048E+00  1.798705729E+04 
       858  5.067199993E-01  5.216077631E-03  1.251684327E+03  3.016988417E+00  5.764594478E+04 
       859  2.093660824E-01  5.221252878E-03  2.165693682E+03  4.361535564E-01  2.687415614E+06 
       860  1.873846150E-01  5.227288283E-03  2.187635412E+03  2.603571757E-01  2.883724952E+06 
       861  2.880199987E-01  5.231329320E-03  1.774575920E+03  1.696922660E+00  6.684484791E+05 
       862  9.538461337E-02  5.231633519E-03  2.199501432E+03  5.219075262E-02  2.995223099E+06 
       863  7.011199999E-01  5.239802480E-03  1.056589216E+03  3.605677483E+00  1.756617233E+04 
       864  2.456815293E-01  5.243700783E-03  2.051923772E+03  9.310197610E-01  1.841608632E+06 
       865  2.440170522E-01  5.244980199E-03  2.059887933E+03  9.038814562E-01  1.892208951E+06 
       866  2.473459299E-01  5.250465009E-03  2.043632628E+03  9.586721827E-01  1.789814662E+06 
       867  2.423526749E-01  5.252255706E-03  2.067554225E+03  8.771699335E-01  1.942150588E+06 
       868  2.490101117E-01  5.263338291E-03  2.034664142E+03  9.879435879E-01  1.736090637E+06 
       869  2.208233738E-01  5.263704787E-03  2.142824801E+03  5.660746372E-01  2.494836084E+06 
       870  2.406885294E-01  5.265497577E-03  2.074971863E+03  8.507237662E-01  1.991473017E+06 
       871  2.685799987E-01  5.273695122E-03  1.916178139E+03  1.333577936E+00  1.142886980E+06 
       872  3.171799988E-01  5.277084387E-03  1.569398491E+03  2.197126893E+00  2.826764624E+05 
       873  3.560599989E-01  5.278779019E-03  1.422642800E+03  2.562201380E+00  1.413460414E+05 
       874  4.143799990E-01  5.280473651E-03  1.402622648E+03  2.613419720E+00  1.280908715E+05 
       875  2.506739424E-01  5.282219124E-03  2.025094087E+03  1.018539453E+00  1.678042524E+06 
       876  5.115799993E-01  5.282168283E-03  1.245079749E+03  3.035495118E+00  5.554765403E+04 
       877  7.059799999E-01  5.283862915E-03  1.053062819E+03  3.617274620E+00  1.715926131E+04 
       878  2.390247465E-01  5.284676067E-03  2.082131844E+03  8.245793145E-01  2.040109083E+06 
       879  2.523372846E-01  5.307129831E-03  2.013441062E+03  1.054904169E+00  1.614833781E+06 
       880  1.449230758E-01  5.310716343E-03  2.197885524E+03  1.074482324E-01  2.979833493E+06 
       881  2.373615498E-01  5.310748167E-03  2.089028820E+03  7.987644910E-01  2.087904663E+06 
       882  2.077340137E-01  5.326821651E-03  2.168171453E+03  4.198667064E-01  2.709018490E+06 
       883  7.108399999E-01  5.327923350E-03  1.049579277E+03  3.628770686E+00  1.676576032E+04 
       884  2.539999987E-01  5.338091142E-03  2.002563790E+03  1.088184468E+00  1.558657825E+06 
       885  2.356990300E-01  5.342993652E-03  2.095653531E+03  7.733259215E-01  2.134716503E+06 
       886  2.191763104E-01  5.348289126E-03  2.146757517E+03  5.457563457E-01  2.527082740E+06 
       887  5.164399993E-01  5.348258935E-03  1.238586251E+03  3.053771895E+00  5.354882479E+04 
       888  9.184615177E-02  5.352430373E-03  2.199539829E+03  5.014321987E-02  2.995589661E+06 
       889  4.192399990E-01  5.368594520E-03  1.392528023E+03  2.639425550E+00  1.217512292E+05 
       890  7.156999999E-01  5.371983785E-03  1.046143334E+03  3.640148614E+00  1.638450547E+04 
       891  2.340374649E-01  5.382323023E-03  2.102000406E+03  7.483017503E-01  2.180405174E+06 
       892  2.928799987E-01  5.385540842E-03  1.738012932E+03  1.786901184E+00  5.778604161E+05 
       893  3.609199989E-01  5.388930106E-03  1.426898458E+03  2.551387569E+00  1.441758261E+05 
       894  1.696923070E-01  5.389799167E-03  2.194397586E+03  1.749968554E-01  2.946843941E+06 
       895  3.220399988E-01  5.409265691E-03  1.540006987E+03  2.269102752E+00  2.475562747E+05 
       896  5.212999993E-01  5.414349587E-03  1.232201824E+03  3.071821797E+00  5.164399727E+04 
       897  7.205599999E-01  5.416044219E-03  1.042738753E+03  3.651461963E+00  1.601662768E+04 
       898  2.323769011E-01  5.427899561E-03  2.108067166E+03  7.237219312E-01  2.224859098E+06 
       899  2.061043420E-01  5.436415085E-03  2.170475126E+03  4.041712375E-01  2.729231210E+06 
       900  2.175312980E-01  5.438122064E-03  2.150455031E+03  5.260097115E-01  2.557726782E+06 
       901  2.734399987E-01  5.449936862E-03  1.882096571E+03  1.424179626E+00  1.008257115E+06 
       902  4.240999991E-01  5.456715390E-03  1.383014893E+03  2.664043401E+00  1.160319398E+05 
       903  7.254200000E-01  5.460104654E-03  1.039590343E+03  3.661956157E+00  1.566390967E+04 
       904  8.830769017E-02  5.473227227E-03  2.199574022E+03  4.824666872E-02  2.995916179E+06 
       905  2.307174854E-01  5.479701559E-03  2.113853280E+03  6.996135538E-01  2.267978963E+06 
       906  5.261599994E-01  5.480440240E-03  1.225924819E+03  3.089646882E+00  4.982813853E+04 
       907  1.413846142E-01  5.491911624E-03  2.198134056E+03  1.009341847E-01  2.982196596E+06 
       908  3.657799989E-01  5.499081193E-03  1.434302989E+03  2.532586559E+00  1.495436940E+05 
       909  7.302800000E-01  5.504165089E-03  1.035638482E+03  3.675185636E+00  1.531135256E+04 
       910  1.838461534E-01  5.529280418E-03  2.189490003E+03  2.399301752E-01  2.901021549E+06 
       911  2.158884582E-01  5.533153209E-03  2.153925985E+03  5.068388896E-01  2.586783340E+06 
       912  2.588599987E-01  5.536363099E-03  1.976985867E+03  1.163709853E+00  1.420957257E+06 
       913  2.290593641E-01  5.537703228E-03  2.119360264E+03  6.759990333E-01  2.309682602E+06 
       914  2.977399988E-01  5.539752363E-03  1.701928959E+03  1.874985569E+00  4.989394140E+05 
       915  3.268999988E-01  5.541446996E-03  1.512723433E+03  2.336320797E+00  2.183547537E+05 
       916  4.289599991E-01  5.544836260E-03  1.373973888E+03  2.687542074E+00  1.108169907E+05 
       917  5.310199994E-01  5.546530892E-03  1.219753844E+03  3.107248496E+00  4.809657724E+04 
       918  1.944615382E-01  5.547964815E-03  2.182868749E+03  3.068343028E-01  2.839939469E+06 
       919  7.351400000E-01  5.548225524E-03  1.031443412E+03  3.689276390E+00  1.489826409E+04 
       920  2.044780256E-01  5.551324360E-03  2.172629258E+03  3.889520898E-01  2.748304807E+06 
       921  7.400000000E-01  5.592285959E-03  1.029754891E+03  3.694963768E+00  1.466473161E+04 
       922  8.476922857E-02  5.594024081E-03  2.199604526E+03  4.648940000E-02  2.996207569E+06 
       923  2.274026826E-01  5.601874703E-03  2.124591136E+03  6.528976829E-01  2.349902864E+06 
       924  3.706399989E-01  5.609232280E-03  1.442319293E+03  2.512281224E+00  1.555604913E+05 
       925  5.358799994E-01  5.612621544E-03  1.213687655E+03  3.124627578E+00  4.644494624E+04 
       926  2.782999987E-01  5.626178601E-03  1.846628041E+03  1.515959128E+00  8.828124737E+05 
       927  1.661538454E-01  5.631392875E-03  2.195179352E+03  1.623045519E-01  2.954209055E+06 
       928  4.338199991E-01  5.632957129E-03  1.365275561E+03  2.710247647E+00  1.059939123E+05 
       929  2.142482192E-01  5.633996553E-03  2.157178694E+03  4.882501622E-01  2.614268711E+06 
       930  2.028543648E-01  5.670208286E-03  2.174650073E+03  3.741425347E-01  2.766349107E+06 
       931  2.257475855E-01  5.672182104E-03  2.129550193E+03  6.303261357E-01  2.388586964E+06 
       932  1.378461526E-01  5.673106905E-03  2.198347502E+03  9.498490233E-02  2.984227315E+06 
       933  3.317599988E-01  5.673628300E-03  1.487933923E+03  2.397809619E+00  1.944163524E+05 
       934  5.407399994E-01  5.678712196E-03  1.207725030E+03  3.141785012E+00  4.486912937E+04 
       935  3.025999988E-01  5.693963885E-03  1.666681071E+03  1.960642878E+00  4.309178468E+05 
